# M_main, z_main, v_vir
7.458991647569318750e+13 4.623436462781852496e-01 6.124853902997972455e+02
7.458564896408542188e+13 4.625120266057258789e-01 6.125028632431899496e+02
7.458138143454598438e+13 4.626804095014941387e-01 6.125203343435631496e+02
7.457711388708082812e+13 4.628487949685999303e-01 6.125378036012260736e+02
7.457284632169020312e+13 4.630171830103861907e-01 6.125552710165126200e+02
7.456857873837146875e+13 4.631855736303019944e-01 6.125727365897672598e+02
7.456431113711626562e+13 4.633539668320362237e-01 6.125902003213601574e+02
7.456004351793342188e+13 4.635223626185885348e-01 6.126076622115890586e+02
7.455577588082604688e+13 4.636907609931743557e-01 6.126251222607737645e+02
7.455150822578003125e+13 4.638591619596948989e-01 6.126425804693052442e+02
7.454724055280421875e+13 4.640275655211594796e-01 6.126600368374831760e+02
7.454297286189309375e+13 4.641959716811295267e-01 6.126774913656630588e+02
7.453870515304978125e+13 4.643643804428199129e-01 6.126949440541646936e+02
7.453443742626875000e+13 4.645327918097884035e-01 6.127123949033428971e+02
7.453016968155600000e+13 4.647012057851500622e-01 6.127298439135076933e+02
7.452590191891175000e+13 4.648696223722292298e-01 6.127472910849893424e+02
7.452163413832762500e+13 4.650380415746996343e-01 6.127647364181551666e+02
7.451736633980673438e+13 4.652064633957857520e-01 6.127821799133259901e+02
7.451309852334643750e+13 4.653748878389212251e-01 6.127996215708432146e+02
7.450883068894695312e+13 4.655433149074399424e-01 6.128170613910385782e+02
7.450456283661140625e+13 4.657117446045522802e-01 6.128344993742306315e+02
7.450029496633714062e+13 4.658801769337050369e-01 6.128519355207629360e+02
7.449602707812153125e+13 4.660486118983278581e-01 6.128693698309758702e+02
7.449175917196193750e+13 4.662170495018536642e-01 6.128868023052107219e+02
7.445353489620546875e+13 4.663854897475058769e-01 6.128110846195331760e+02
7.428713569920637500e+13 4.665540202500824130e-01 6.123833365737137910e+02
7.428286691419092188e+13 4.667229729095404567e-01 6.124008027233425082e+02
7.427859811119984375e+13 4.668919282340655563e-01 6.124182670287636938e+02
7.427432929023623438e+13 4.670608862269038930e-01 6.124357294902996500e+02
7.427006045129743750e+13 4.672298468915078717e-01 6.124531901082916647e+02
7.426579159437793750e+13 4.673988102314705073e-01 6.124706488830983062e+02
7.426152271948081250e+13 4.675677762500137224e-01 6.124881058150369881e+02
7.425725382660629688e+13 4.677367449504931107e-01 6.125055609044412677e+02
7.425298491574884375e+13 4.679057163364774286e-01 6.125230141516640288e+02
7.424871598691442188e+13 4.680746904110814621e-01 6.125404655570131354e+02
7.424444704009751562e+13 4.682436671778771320e-01 6.125579151208424946e+02
7.424017807530406250e+13 4.684126466399892164e-01 6.125753628434609936e+02
7.423590909252854688e+13 4.685816288009824748e-01 6.125928087252216301e+02
7.423164009177120312e+13 4.687506136642014543e-01 6.126102527664554600e+02
7.422737107303221875e+13 4.689196012329804319e-01 6.126276949674910384e+02
7.422310203631182812e+13 4.690885915106704496e-01 6.126451353286606718e+02
7.421883298160162500e+13 4.692575845009458457e-01 6.126625738503281582e+02
7.421456390890757812e+13 4.694265802069169657e-01 6.126800105327995425e+02
7.421029481822989062e+13 4.695955786319276348e-01 6.126974453764053123e+02
7.420602570956017188e+13 4.697645797796552447e-01 6.127148783815099478e+02
7.420175658290437500e+13 4.699335836531994270e-01 6.127323095484175610e+02
7.419748743825984375e+13 4.701025902560239667e-01 6.127497388774714864e+02
7.419321827562965625e+13 4.702715995913451796e-01 6.127671663689878869e+02
7.418894909500829688e+13 4.704406116627194989e-01 6.127845920233181687e+02
7.418467989639596875e+13 4.706096264734764834e-01 6.128020158407900908e+02
7.418041067979287500e+13 4.707786440269556283e-01 6.128194378217334588e+02
7.417614144519925000e+13 4.709476643264793871e-01 6.128368579664746676e+02
7.417187219261242188e+13 4.711166873754936701e-01 6.128542762753537545e+02
7.416760292203546875e+13 4.712857131772174024e-01 6.128716927486874511e+02
7.416333363346860938e+13 4.714547417349793657e-01 6.128891073868030617e+02
7.415906432690345312e+13 4.716237730524486249e-01 6.129065201900635884e+02
7.415479500234593750e+13 4.717928071327200379e-01 6.129239311587718930e+02
7.415052565979340625e+13 4.719618439792286901e-01 6.129413402932658528e+02
7.414625629924320312e+13 4.721308835954265426e-01 6.129587475938864145e+02
7.414198692069554688e+13 4.722999259846316078e-01 6.129761530609591773e+02
7.413771752415350000e+13 4.724689711500515976e-01 6.129935566947983716e+02
7.413344810961154688e+13 4.726380190952380045e-01 6.130109584957543802e+02
7.412917867707276562e+13 4.728070698233983182e-01 6.130283584641414336e+02
7.412490922653162500e+13 4.729761233380769814e-01 6.130457566003082093e+02
7.412063975799118750e+13 4.731451796424812062e-01 6.130631529045689376e+02
7.411637027144879688e+13 4.733142387400519624e-01 6.130805473772625191e+02
7.411210076690754688e+13 4.734833006339825845e-01 6.130979400187004558e+02
7.410783124436476562e+13 4.736523653277171508e-01 6.131153308292223301e+02
7.410356170381779688e+13 4.738214328246654894e-01 6.131327198091612445e+02
7.409929214526398438e+13 4.739905031282680703e-01 6.131501069588556447e+02
7.409502256870639062e+13 4.741595762417313842e-01 6.131674922786195339e+02
7.409075297414521875e+13 4.743286521683685031e-01 6.131848757687773741e+02
7.408648336158068750e+13 4.744977309114821185e-01 6.132022574296518087e+02
7.408221373101012500e+13 4.746668124745019868e-01 6.132196372615790096e+02
7.407794408242801562e+13 4.748358968609711073e-01 6.132370152649076545e+02
7.407367441584314062e+13 4.750049840738582718e-01 6.132543914399260530e+02
7.405896572244373438e+13 4.751740741167028714e-01 6.132429538451530107e+02
7.405469597580532812e+13 4.753431941679774897e-01 6.132603284512995288e+02
7.405042621115826562e+13 4.755123170565285773e-01 6.132777012296185148e+02
7.404615642849703125e+13 4.756814427858960803e-01 6.132950721804571685e+02
7.404188662782470312e+13 4.758505713592623976e-01 6.133124413041249454e+02
7.403761680913860938e+13 4.760197027800537328e-01 6.133298086009571080e+02
7.403334697243893750e+13 4.761888370515793834e-01 6.133471740712774363e+02
7.400324891637704688e+13 4.763579741770315179e-01 6.132931966236976677e+02
7.399897893465885938e+13 4.765271814650331450e-01 6.133105636057008496e+02
7.399470893492018750e+13 4.766963916156673475e-01 6.133279287609170751e+02
7.399043891716409375e+13 4.768656046321315123e-01 6.133452920896573914e+02
7.398616888138504688e+13 4.770348205179466006e-01 6.133626535922655876e+02
7.398189882758037500e+13 4.772040392765538597e-01 6.133800132690790861e+02
7.397762875575315625e+13 4.773732609111265845e-01 6.133973711204051824e+02
7.397335866590643750e+13 4.775424854248548900e-01 6.134147271465540143e+02
7.396908855803182812e+13 4.777117128214000141e-01 6.134320813478851733e+02
7.396481843213525000e+13 4.778809431038111288e-01 6.134494337246921987e+02
7.396054828820831250e+13 4.780501762757424222e-01 6.134667842773335451e+02
7.395627812625981250e+13 4.782194123401565244e-01 6.134841330060957034e+02
7.395200794628134375e+13 4.783886513006938013e-01 6.135014799113343997e+02
7.394773774827310938e+13 4.785578931606470077e-01 6.135188249933697762e+02
7.394346753224103125e+13 4.787271379230886303e-01 6.135361682524987827e+02
7.393919729817957812e+13 4.788963855915416845e-01 6.135535096890653222e+02
7.393492704608609375e+13 4.790656361694156651e-01 6.135708493034010189e+02
7.393065677596075000e+13 4.792348896600097108e-01 6.135881870958264699e+02
7.392638648780948438e+13 4.794041460663821530e-01 6.136055230666368061e+02
7.392211618162676562e+13 4.795734053920556739e-01 6.136228572161751345e+02
7.391784585740992188e+13 4.797426676404426549e-01 6.136401895447736479e+02
7.391357551515340625e+13 4.799119328150621699e-01 6.136575200527748848e+02
7.390930515486601562e+13 4.800812009188687446e-01 6.136748487404637444e+02
7.390503477654507812e+13 4.802504719552574408e-01 6.136921756081692365e+02
7.390076438018792188e+13 4.804197459276300375e-01 6.137095006562218487e+02
7.389649396580046875e+13 4.805890228390577446e-01 6.137268238849181898e+02
7.389222353337432812e+13 4.807583026931589454e-01 6.137441452946101208e+02
7.388795308290968750e+13 4.809275854932250072e-01 6.137614648856165331e+02
7.388368261440673438e+13 4.810968712425402471e-01 6.137787826582551816e+02
7.387941212786853125e+13 4.812661599442754068e-01 6.137960986128319973e+02
7.387514162328667188e+13 4.814354516020586949e-01 6.138134127497004329e+02
7.387087110066420312e+13 4.816047462190573003e-01 6.138307250691656236e+02
7.386660056000132812e+13 4.817740437985619240e-01 6.138480355715464611e+02
7.386233000129537500e+13 4.819433443439631870e-01 6.138653442571708183e+02
7.385805942455226562e+13 4.821126478583177555e-01 6.138826511263329166e+02
7.385378882976359375e+13 4.822819543452397384e-01 6.138999561793833664e+02
7.384951821692668750e+13 4.824512638081228100e-01 6.139172594166504950e+02
7.384524758604746875e+13 4.826205762500301866e-01 6.139345608384296611e+02
7.384097693712610938e+13 4.827898916742281443e-01 6.139518604450349812e+02
7.383670627015709375e+13 4.829592100842236557e-01 6.139691582368066065e+02
7.383243558514060938e+13 4.831285314832896582e-01 6.139864542140596768e+02
7.382816488207968750e+13 4.832978558745956721e-01 6.140037483770998961e+02
7.382389416097167188e+13 4.834671832615279330e-01 6.140210407262541139e+02
7.381962342181675000e+13 4.836365136473557147e-01 6.140383312618369018e+02
7.381535266461223438e+13 4.838058470354719698e-01 6.140556199841765874e+02
7.381108188935832812e+13 4.839751834291490806e-01 6.140729068935878558e+02
7.380681109605806250e+13 4.841445228315424121e-01 6.140901919903740236e+02
7.380254028470304688e+13 4.843138652462684046e-01 6.141074752748854735e+02
7.379826945529920312e+13 4.844832106763617974e-01 6.141247567474121070e+02
7.379399860784096875e+13 4.846525591253217913e-01 6.141420364082921424e+02
7.378972774232854688e+13 4.848219105964203801e-01 6.141593142578407196e+02
7.378545685876498438e+13 4.849912650928056013e-01 6.141765902963591088e+02
7.375851857566498438e+13 4.851606226179696058e-01 6.141309596321234494e+02
7.375424756015434375e+13 4.853300425081002456e-01 6.141482365744438994e+02
7.374997652658750000e+13 4.854994654351506012e-01 6.141655117055884148e+02
7.374570547496176562e+13 4.856688914024974713e-01 6.141827850258815715e+02
7.374143440527159375e+13 4.858383204136346167e-01 6.142000565356599964e+02
7.373716331751429688e+13 4.860077524719420561e-01 6.142173262352488337e+02
7.373289221170153125e+13 4.861771875802350373e-01 6.142345941249157022e+02
7.372862108782487500e+13 4.863466257421172334e-01 6.142518602050082563e+02
7.372434994588451562e+13 4.865160669608615818e-01 6.142691244758407265e+02
7.372007878588064062e+13 4.866855112397205363e-01 6.142863869377242736e+02
7.371580760780768750e+13 4.868549585821873027e-01 6.143036475909951832e+02
7.371153641167157812e+13 4.870244089912902918e-01 6.143209064359416516e+02
7.370726519746962500e+13 4.871938624704156839e-01 6.143381634728895051e+02
7.370299396519914062e+13 4.873633190229257339e-01 6.143554187021604776e+02
7.369872271486318750e+13 4.875327786519690898e-01 6.143726721240557254e+02
7.369445144646193750e+13 4.877022413608043672e-01 6.143899237388867505e+02
7.369018015998982812e+13 4.878717071529174998e-01 6.144071735469884743e+02
7.368590885544706250e+13 4.880411760315703229e-01 6.144244215486733083e+02
7.368163753283093750e+13 4.882106480001247584e-01 6.144416677442626451e+02
7.367736619214164062e+13 4.883801230618357581e-01 6.144589121340674183e+02
7.367309483338509375e+13 4.885496012197275140e-01 6.144761547183751418e+02
7.366882345655285938e+13 4.887190824774092501e-01 6.144933954975334700e+02
7.366455206165085938e+13 4.888885668378880056e-01 6.145106344718268474e+02
7.366028064867354688e+13 4.890580543046558759e-01 6.145278716415909912e+02
7.365600921762109375e+13 4.892275448809570992e-01 6.145451070071349022e+02
7.365173776849939062e+13 4.893970385698188652e-01 6.145623405687459808e+02
7.364746630129432812e+13 4.895665353750636717e-01 6.145795723267930271e+02
7.364319481601465625e+13 4.897360352995879240e-01 6.145968022815490031e+02
7.363892331265768750e+13 4.899055383467593727e-01 6.146140304333359836e+02
7.363465179122645312e+13 4.900750445197151195e-01 6.146312567824522830e+02
7.363038025171254688e+13 4.902445538220330246e-01 6.146484813292403260e+02
7.362610869412187500e+13 4.904140662567363362e-01 6.146657040739866034e+02
7.362183711844889062e+13 4.905835818273028281e-01 6.146829250170243313e+02
7.361756552469664062e+13 4.907531005368623300e-01 6.147001441586504598e+02
7.361329391286528125e+13 4.909226223886481999e-01 6.147173614991718296e+02
7.360902228294640625e+13 4.910921473862548958e-01 6.147345770389331392e+02
7.360475063494592188e+13 4.912616755326882911e-01 6.147517907782182647e+02
7.360047896886684375e+13 4.914312068310949244e-01 6.147690027173267708e+02
7.359620728470078125e+13 4.916007412850317282e-01 6.147862128565971034e+02
7.359193558245076562e+13 4.917702788976314743e-01 6.148034211963264397e+02
7.358766386210837500e+13 4.919398196724781291e-01 6.148206277368578867e+02
7.358339212368809375e+13 4.921093636122430004e-01 6.148378324784411006e+02
7.357912036717865625e+13 4.922789107206133052e-01 6.148550354214290792e+02
7.357484859257737500e+13 4.924484610009420282e-01 6.148722365661406002e+02
7.357057679989014062e+13 4.926180144562377627e-01 6.148894359128595397e+02
7.356630498911998438e+13 4.927875710896158501e-01 6.149066334618801193e+02
7.356203316025848438e+13 4.929571309046563710e-01 6.149238292135439679e+02
7.355776131330295312e+13 4.931266939047085907e-01 6.149410231681699770e+02
7.355348944825929688e+13 4.932962600927774388e-01 6.149582153260407722e+02
7.352601244117120312e+13 4.934658294725394190e-01 6.149107230071673484e+02
7.352174044165267188e+13 4.936354630475260352e-01 6.149279161982027517e+02
7.351746842404048438e+13 4.938050998222216492e-01 6.149451075922926293e+02
7.351319638832907812e+13 4.939747398000908785e-01 6.149622971897662183e+02
7.350892433451864062e+13 4.941443829843709112e-01 6.149794849909301320e+02
7.350465226260932812e+13 4.943140293782919970e-01 6.149966709960899607e+02
7.350038017260415625e+13 4.944836789849604841e-01 6.150138552055374248e+02
7.349610806449471875e+13 4.946533318079611719e-01 6.150310376196146080e+02
7.349183593828690625e+13 4.948229878502933277e-01 6.150482182386032264e+02
7.348756379397803125e+13 4.949926471152972240e-01 6.150653970628192155e+02
7.348329163156253125e+13 4.951623096064234342e-01 6.150825740925896525e+02
7.347901945104915625e+13 4.953319753265674752e-01 6.150997493281860216e+02
7.347474725242662500e+13 4.955016442793969134e-01 6.151169227699565454e+02
7.347047503570656250e+13 4.956713164676935235e-01 6.151340944181613395e+02
7.346620280088053125e+13 4.958409918950211770e-01 6.151512642731385085e+02
7.346193054794584375e+13 4.960106705647197578e-01 6.151684323352038746e+02
7.345765827690553125e+13 4.961803524798846787e-01 6.151855986046473390e+02
7.345338598775975000e+13 4.963500376437521844e-01 6.152027630817746058e+02
7.344911368050007812e+13 4.965197260598859241e-01 6.152199257669237795e+02
7.344484135513814062e+13 4.966894177310468006e-01 6.152370866603514514e+02
7.344056901166262500e+13 4.968591126609120390e-01 6.152542457624066401e+02
7.343629665008231250e+13 4.970288108523561177e-01 6.152714030733573054e+02
7.343202427038876562e+13 4.971985123089424086e-01 6.152885585935413246e+02
7.342775187258787500e+13 4.973682170336622965e-01 6.153057123232383674e+02
7.342347945667121875e+13 4.975379250300723255e-01 6.153228642627850604e+02
7.341920702264181250e+13 4.977076363012774562e-01 6.153400144124723283e+02
7.341493457050268750e+13 4.978773508503825940e-01 6.153571627725913231e+02
7.341066210025114062e+13 4.980470686807132452e-01 6.153743093434552520e+02
